pos,text
0,kumaşı güzel değildi özellikle vatkaları çok kötü yerleştirilmişti omuzlarımdan aşağıda duruyordu ve hiç doğal bir görünüm vermiyordu rengi de hafif pudraya kaçıyor . iade ettim maalesef
0,çok basit duruyor kolları aşırı dar anlam veremediğim şekilde uzun hiç sevemedim iade ettim
0,ürün kalıp ve kalite olarak çok güzel 40 giyiyorum 38 de gayet rahat oldu ama renk bejden çok pudraya benziyor
0,"1.60 boyundayım uzun geldi , kumaşı ince ve ceketin önünü açık kullanamıyorsunuz . tavsiye etmem"
0,44 beden istedim 38 beden gönderdiniz
0,"kalıbı çok büyük rengi de çok soluk görünüyor , hiç böyle hayal etmemiştim maalesef iade ..."
0,"çok ince , kumaşın kalitesini beğenmedim , kalıbı baya büyük , iade ettim ."
0,"kumaşı ince , güzel duruyor . üstteki düğmenin ılık yeri yok o yüzden yaka öne doğru düşüyor . iade ettim"
0,rengi farklı . kip bir duruşu yok yakaları o kadar kötü ki düşüyor fotoğraftaki gibi duruyor . almanızı tavsiye etmem . iade edeceğim
0,"34 almama rağmen aşırı büyük durdu , üzülerek iade"
0,36 beden aldım çok kötü oldu uzun durdu ve sanki 50 liraya alınacak bir şeymiş gibi duruyor ben beğenemedim
0,o kadar ucuz duruyor ki iade ve bir beden küçük alınabilir ama hiç fotoğraftaki gibi tok bir kumaşı yok aşırı dandik bez gibi
0,"ürünü beğenmedim kalıbı çok büyük , almak isteyenler 2 beden küçük alsınlar"
0,"aşırı kalitesiz , ince ve kendi bedeninizden bir beden küçük almalısınız çünkü omuzlar tam otursa da gövde kısmı çok geniş şekilsiz duruyor kesinlikle iade"
0,korkunç . kalıbı geniş falan değil yorumlara göre aldım keşke hiç okumasaydım . kumaşı karton gibi . felaket .
0,34 bedeni bile aşırı bol geldi ve iade ettim
0,rengi pudra ve aşırı bol
0,çok ince geldi bana ve çok küçük paketlemişler kırışmış adı durduğu için iade edeceksin
0,rengi bej değil pembe . boyu da biraz uzun
0,defolu geldi kendi bedenimdi ama bir tık büyük başka beden alacak kadar değil aşırı inceydi ve dik durmuyor üstünüzde beğenmedim önermem iade ettim
0,bildiğiniz toz pembe geldi kumaşı çok kötü ve aşırı kırışıktı . boyu fazla uzundu . 173 70 kilo 40 beden almıştım kolları sıktı . önerilmez . iadede
0,"bedeninizden bir küçük beden alın , kendi bedenim çok büyük oldu , ayrıca rengi soluk"
0,kolları çok dar beden iyi ama orantı yok gömlek gibi kollar geri kalanı çok bol iade
0,"çok uzun oldu , kestirsem cepleri değişik duracak o yüzden iade"
0,berbat ürün bedenler tutuyor ve lekeli geldi
0,1.60 40 kilo 32 beden iğrenç oldu iade
0,çok çirkin bir kalıbı var dikişleri kötü rengi pembe iade 👎🏻
0,boy beden oranı kötü kolları tam ama aşırı uzun beğenmedim
0,beğenmedim kumaşı dik duruyor geri verdim
0,"kumaşını beğenmedim , kaliteli duruyor ."
0,1.66 boy 57 kilo 36 beden aldım asla oversize görüntü vermedi . klasik ceket gibi oldu kalitesi de kötü o yüzden iade . .
0,hiç beğenmedim . hem kendi bedenim bir beden büyük gibi geldi hem çok uzun hem de bej değil . bej renkli ceketi yavru ağzı renkli bir şeyle yıkamışsınız da soluk yavru ağzı gibi . ayrıca trendyol erkek ceketlerini kılıfla gönderirken daha pahalıya aldığım kadın ceketlerini şeffaf poşet içinde buruşuk gönderiyor .
0,hem çok uzun hem de rengi pembe
0,"kumaş kalitesi düşük , dikişler çok kötü , ürün emanet gibi duruyor insanın üstünde . iade ediyorum ."
0,bedeni anormal derecede uzun bir ceket xşmall giyerim tam geldi xs beden konusu okey ama kaliteli gözükmüyor
0,kumaş kalitesi çok kötü
0,"cekette leke vardı ve 36 beden giyiyorum normalde , bir beden küçük alın dedikleri halde 34 aldım . ancak o bile aşırı bol oldu . bu yüzden iade ediyorum ."
0,pudra rengi geldi resmen üstelik çok ince hırka gibi bu ceket değil iade ettim
0,çok kötüydü rengi resmen pudra pembesi incecik tok bir kumaşı yok .
0,iade ettim o kadar kötü ki rengi pembemsi pudra
0,toz pembe renginde geliyor kalitesi gömlek gibi çok ince bebelenmedim
0,"hiç kaliteli değil , bol . ince bir kumaşı var"
0,ürün çok kötü geldi düğmeler eşit değil ilikler eşit değil . iade ediyorum .
0,"rengi ve kumaş kalitesi çok kötü , tavsiye etmem"
0,çok uzun beklediğimden kötü
0,renkli toz pembe gibi maalesef beğenmedim ide ettim
0,160 50 kiloyum . xs ı boydan uzun oldu
0,çok ince beğenmedim iade etmeye üşendim ... hemen buruşuyor
0,ürün aşırı kırışık geldi ve kumaşı çok çok ince eğer kırışık gelmesi idi iade etmezdim kumaşı ince olduğu halde . denemeden iade ettiğim tek ürün olsa gerek .
0,"60 kiloyum36 aldım baya büyük ve incecik , fiyata göre kalitesiz . iade edeceğim ."
0,idare eder vatkasını hiç ama hiç beğenmedim
0,fiyat performansı asla karşılamıyor . geldi denedim evet beden cuk oturur boyu istediğim gibi kalçamı kapattı ama iç astarı yamuk dikmişler sanırım kolumdan astar dışarı çıktı . kol altında beyaz dikiş ipleri görünüyor . rengi de bej değil pudra gibi hayat kırıklığı oldu . . iade
0,"48 kiloyum 32 beden aldım yine de baya büyük geldi anlamadım , rengi de fotoğraftaki kadar canlı durmadı"
0,aşırı aşırı bol
0,rengi fotoğraflardaki gibi değil . büyük diyenler olmuş ürün tam beden ama asla tavsiye etmem .
0,naylondan ipincecik resmen tavsiye etmiyorum
0,gerçekten rezalet bu kadar para verip de böyle kalitesiz kumaştan ceket giyilmez . duruşu falan idare eder ama ceketin her yerinde sökükler vardı kalitesiz olduğu her yerinden belliydi kesinlikle tavsiye etmiyorum .
0,rengi pudra gibi geldi o yüzden iade ettim
0,"yani cidden her tarafında lekelerle kırış kırış geldi , müthiş kalitesiz bir kumaşı ve duruşu var . rengi fotoğraftakiyle alakasız neredeyse somonumsu bir pudra . eskiden trendyolmillanın bir kalitesi vardı şimdi yakınından geçemiyor ne alsam kalitesiz"
0,aşırı kırılıyor kumaşı çok iyi değil
0,kumaşı ince ve üstte çok kaliteli olmadığı belli oluyor . bu fiyata değmez 👎
0,ürün kesinlikle göründüğü gibi değil . aşırı kalitesiz ve uzun
0,dikiminde potluklar vardı . kumaşı aşırı ince hiç tok duruyor . beğenmedim iade edeceğim
0,astarı içini çektirmiş . çok kötü görünüyor . fotoğraftakiyle alakası yok
0,çok uzun ve kumaşı ucuz kırışık ve çok kötü görünüyordu iade ettim
0,çok ince ve berbat bir kumaşı var o kadar kırışık geldi ki . . iadede
0,kalitesi düşük
0,"lekeli geldi boydan boya ... kumaşı , rengi , duruşu çok güzel . artık yeni bir şey alırken çekiniyor insan bir defosu mu çıkacak diye . kontrol edilerek yollanmasını diliyorum ..."
0,"rengi , kalitesi güzel fakat çok geniş duruyor arka taraftan , düğmeler açık kullanmak isteyenler için fazla bol . üzülerek iade ediyorum"
0,gerçekten şuna 5 yıldız verenler hayatlarında güzel ceket görmemiş . gereksiz uzun asla bej rengi değil ve kumaşı ince kalitesiz .
0,iade beğenmedim
0,gerçekten 5 para etmez bir ürün bildiğin gömlek kumaşından az kalın bir kumaş kesinlikle 300 tl etmez bir de üstünde ufak bir leke vardı direk iadeeee
0,kumaşı çok ucuz
0,ürünün kumaşı kaliteli değil pazar malım gibi duruyor
0,spor Kambin'lerle de olacak bir ceket değil tam bir iş kadını kıyafeti
0,çok kalitesizdi
0,"kumaş kalitesi iyi değil , kumaşın altından gözüken ceketin içindeki kumaş parçaları çok kötü duruyor ."
0,daha denerken iç kısmındaki düğme çıktı içindeki saydam düğme iyi dikilmemiş
0,dikişlerini beğenmedim çok eski gibi gözüküyor iade edildi 🤷🏻‍♀️
0,ürün çok kalitesiz bugün iade ettim .
0,çok kalitesiz kumaşı berbat . kırış kırış geldi iade de edemiyorum
0,"sırtında boydan boya defo var 👎🏻 trendyol kalitesine güvenerek almıştım , hayal kırıklığına uğradım ..."
0,çok ince sönük duruyordu iade ettim
0,aşırı ince . ceket değil ceket modelinde bir gömlek gibi . çok çirkin duruyor . iade
0,dünyanın en kötü ceketi işte karşınızda
0,özensiz kargo paketi ve kalitesiz ürün
0,tavsiye etmiyorum . naylon bir kumaş gibi . sert . fiyatın altında bir kalite . sıklıkla klasik giyim tercih eden biriyseniz ; bu fiyata daha iyi ceketler bulunabilir kesinlikle .
0,çok kalitesiz
0,kaliteli değil . iade ettim
0,çok kötü iade edeceğim . vatka kısımları hatalı bence beğenmedim
0,çok ince buruşuk açılmıyor
0,rengi görselsek gibi değil kumaşı kalitesiz çok fena değil idare eder
0,hiç beğenmedim çok geç geldi gözüktüğü gibi kaliteli değil renk pembemsi hiç hoş değil almayın hanımlar
0,ütü bile bir işe yaramadı . duruşu kötü . dikişleri kötü . etek kısmında da potluk var . yamuk duruyor .
0,"çok kalitesiz , sanki giyinilmişi"
0,çok ucuz bir ceket duruyor kesinlikle .
0,göründüğü gibi değil rengi pembeye kaçıyor ve aşırı ince çok basit duruyor
0,bej değil pudra rengi ayrıca kumaşı ince güzel duruyor . beklentimin baya altında yorumlara aldanmıştım iade ediyorum 👎
0,rengi bej değil pudra 👎
0,"poşeti açar açmaz kalitesizliğini gördüm hiç ceket kalitesi yok , kırış kırış geldi , rengi de fotoğraftakinden farklı taş değil de pudraya çalıyor ya da somon gibi bir değişik renk yani , milla dan ilk defa bir ürünü iade edeceğim . ."
0,kesinlikle fotoğraftaki ile alakasız . renk pembemsi geldi kumaşı çok ince parasına değmez .
0,"kumaşı çok kötü ve kalitesiz . ayrıca sökük geldi iade ediyorum ,"
0,asla ceket denemez bu ürüne olsa olsa gömlek ... o da bu fiyat etmez .
0,ürün defolu geldi sırf uğraşmamak için göndermedim paketleme rezalet iki yerinde defo vardı kendimizin düzeldirebileceği bir şey de değil keşke biraz dikkat etseler normal de 40 giyiyorum 38 aldım o bile geniş geldi kalıbı da çok geniş verdiğiniz paraya değmez
0,kesinlikle gözüken renk değil ince kötü bir kumaşı var ☹️ hayal kırıklığı
0,kalitesiz ürün
0,düğmeleri sarı parıltılı gelince iade etmiştim maalesef . ama görseli değişmiş belki artık mat düğmeli geliyordur . kumaşı güzeldi .
0,ürün çok kalitesiz ve görseldeki renkle alakası yok . resmen somon rengi geldi çok uyduruk duruyor
0,renk asla buradaki gibi değil . berbat bir renk geldi . iade edeceğim
0,ürünün astarı yamuk çok uzun ve lekeli geldi asla almayın
0,kötü hiç beğenmedim kalitesiz
0,aşırı büyük bir kalıbı var omuzların ve üst bedenim küçük olduğu için 34 beden bile üstümde hiç hoş durmadı . ayrıca bu tarz ürünlerin kargosunda daha dikkatli olunmalı ürün çok kırışık geldi .
0,dikiş hatası var yakası bir tuhaf duruyor . geri gönderdim .
0,bej değil pudra gibi geldi çok kötü
0,kaliteli bir ürün değil .
0,memnun kalmadım
0,ürün güze değil çok basit duruyor
0,"asla göründüğü gibi değil . kumaşı çok kalitesiz , ütüsüz göndermişler ayrıca eksi puan o yüzden hiç tavsiye etmem almanızı ."
0,asla bu renkte gelmiyor açık pudra rengi ve çok kırışıktı iade
0,olmadı iade
0,çok kötü resmen ceket değil çarşaf . böyle kalitesiz bir ceket almamıştım .
0,uzunluğu çok saçma
0,şahsen çok hoşuma giderek almıştım ama geldiğinden öyle olmadı çok uzun hantal duruyor bide dandik geldi bana
0,yanlış beden gönderilmiş . indirimden almıştım muhtemelen daha fazla ödeyip alacağım şimdi
0,bej değil toz pembe
0,berbat birde sigara kokusu sinmiş bir şekilde geldi
0,bir kaç giyim sonrasında iç astarı bu şekilde bence bir iş yapılıyorsa hakkıyla yapılmalı
0,renginin fotoğraftaki ile alakası yok bildiğiniz pudra renk geldi . ayrıca kumaşı da incecik blazer ceket gibi değil kalitesiz duruyor . fiyatını hakeden bir ürün değil bence .
0,rengi görünenden daha koyu geldi ve kaban gibiydi hayal kırıklığı ve ne yazık ki iade
0,"arkadaşlar kumaşı dikimi çok kalitesiz , kolunuzu bir kaldırışta yırtılacak gibi , her yerinden ip çıkıyor ben kişisel meşguliyetimden iade süresini kaçırdım , iade edemedim . siz bari almayın para kolay kazanılmıyor"
0,ürünüm eksik geldiği için değerlendirme yapamıyorum
0,ürün kumaşı fiyatına göre uygun . iç astarı çok uzun olduğu için tadilat gerekiyor arkası havaya kalkıyor
0,"rengi buradaki gibi değil , boyu aşırı uzun . 36 beden almama rağmen çok büyük oldu . omuzlarında da sorun vardı"
0,berbat bir ürün fotoğraftakiyle alaaksi yok kesinlikle almayın net iade
0,"ürünün duruşunun görseldekiyle alakası yok , iade edeceğim ne yazık ki ."
0,öncelikle ceket lekeli geldi lacivert lekeleri vardı . bu fiyata çok kalitesiz bir ceket
0,üzerinde siyah lekeler vardı o yüzden iade etmek zorunda kaldım
0,kusurlu ürün gönderildi . ceketin sağ ön kısmının kesiminde hata vardı . iade
0,kurması çok kalitesiz ve kırışıktı . maalesef iade
0,ürünü poşetten öyle baktım hatta çokta iyi yorumladım utun gerçekten mükemmel baya iyi kalitesi vs ama eve gelince inceledim ki astarı yırtıktı
0,ürün görseldeki renkten değil pudra gibiydi astarlarından dolayı alt kısımlar kırışık duruyordu bu yüzden iade👎🏻
0,"ürün fiyatına göre gerçekten çok kalitesiz . fotoğrafta çok tok duruyor ama gelen kumaş o kadar adı ki yani bu ceketin ederi en fazla 130-140 olur . maalesef bu fiyatın çok çok üstüne satılıyor . ben kalitesini hiç beğenmedim , zaten defolu ürün gönderilmiş o yüzden iade 👎🏻"
0,aslında bir yıldız dahi vermek istemezdim sürekli alışveriş yaptığım yerden bu durumun yaşanması beni üzdü ürün sigara kokusundan geçilmiyordu maalesef üzülerek söylüyorum iade
0,yırtık geldi iade
0,ceketin her yeri lekeli geldi . dolma kalemle bir kaç yeri çizilmiş . kullanılmış ürünü yollamışsınız resmen . iade ediyorum .
0,gelen ürün pudra pembe ve onun da güzel bir tonu değil . sanki aslında ürün gerçekten bejmiş de başka renklilerle bu bej ceketi yıkamışsınız da diğerlerinin rengi buna atmış gibi . . bir dakka yoksa 🤔🤔🤔
0,kargo teslim tarihi içerisinde gelmedi aramakla uğraştım . ürün güzel fena değil
0,rengi toz pembe gibi kalitesi hiç iyi değil . paketleme berbattı kırış kırış geldi . düğmesini teki köpek geldi ve kol ucuna yapıştırılan tela yamuk yapıştırılmış hiç beğenmedim . iade etmek ile uğraşamayacağım ama almak isteyenler için rengi bej gibi değil ve kalitesi kötü .
0,aşırı bol kolları üstümde çok saçma oldu 2 beden küçük almama rağmen iade ettim
0,aşırı bol bir veya iki beden küçük alınabilir boyum 1.60 kilom 50 s aldım biraz büyük durdu
0,arkadaşlar çok kötü normalde l-xl giyen biriyim m aldım o kadar bol ki s alsam da aynısı olurmuş çok orantısız kesinlikle almayın ! ! ! ! !
0,hiç kaliteli duruyor kendi bedeninizden 1 beden küçük alın çünkü aşırı bol normalde oversize giyen biriyim amal beden çok bol ve aşırı kötü durdu 1.80 boy 68 kg tim l aşırı bol oldu
0,çok büyük gereksiz büyük iade etmek zorunda kaldım
0,biçimsiz . özellikle kolları aşırı bol ve uzun . boydan ise kısa bir ceket . ben pişman oldum .
0,xs bile çuval oldu böyle bir kalıp yok iki bedenini de alıp şansımı denedim ama iade
0,normalde l-xl giyen biriyim s aldım o kadar geniş ki anlatamam . pot duruyor ve kumaşı çok sert bir kot . iade edeceğim 👎
0,s beden olmasına rağmen aşırı bol geldi . iade ettim
